lng,lat
123.83809,45.41647
114.84234,40.30370
140.44501,36.55274
118.40511,34.45601
135.80164,34.95043
-82.27011,27.74024
10.50524,53.54161
74.64168,24.65583
114.83812,31.08335
18.78312,53.05841
11.97087,44.26553
-103.38032,25.96542
119.70925,31.26617
12.25297,52.46667
141.77225,42.70251
12.56603,48.54363
113.57685,24.53327
-71.22535,-30.67623
16.55107,40.67801
101.23119,36.07204
116.63618,36.03542
117.04348,33.87137
76.47416,19.30909
111.89281,30.88613
-82.39494,27.78809
140.06555,36.90539
128.01215,35.29078
140.12041,36.90470
10.96439,48.28016
14.85471,41.69357
134.90452,34.93412
118.99709,37.94723
72.10419,21.92300
9.32531,49.35687
-80.29550,42.87511
-91.72177,18.05067
-0.81678,53.02508
-0.54144,44.34197
22.04911,47.21916
126.24499,34.41108
1.66505,43.16948
126.77651,34.81699
13.33206,51.35794
126.84765,33.47141
113.38639,24.26690
100.35433,25.77944
118.13221,31.42594
55.39576,29.13175
20.24480,53.58368
-95.40598,32.37401
136.99265,36.61010
117.97159,28.55700
130.30352,48.85717
-74.24037,39.98822
121.10723,32.51782
-76.10890,42.78516
124.24844,24.36257
108.72129,13.17498
131.63548,32.45664
127.89996,37.06504
131.33109,31.92914
118.82137,37.54050
111.63499,32.60430
-92.79886,45.31955
127.02009,36.08101
114.84439,31.05449
-122.17532,39.08896
0.52644,46.83211
112.19946,34.86259
122.10008,40.30500
21.99052,37.21313
-76.22178,39.43722
17.43128,49.24916
4.80124,44.34054
114.42823,37.32302
-1.89525,38.09573
76.89700,13.77000
-80.65960,36.28847
-0.19020,44.51960
74.81046,24.58524
18.39740,45.84295
78.01769,30.57509
141.08518,39.45330
31.04615,39.41468
-4.67464,41.59153
100.60113,29.87238
75.60339,16.97736
71.60769,21.42672
-5.65244,39.82393
108.14155,13.07263
-90.33231,42.95684
-5.08760,39.78935
11.87537,53.06444
140.11380,36.49786
131.49599,32.05542
12.65382,48.20208
18.80900,52.04056
127.87678,35.03660
105.47292,25.85651
13.07433,50.98739
1.65050,52.34048
19.59309,53.85330
-103.06706,25.58406
112.96795,33.80939
114.61210,41.38397
117.36065,32.21662
-2.11077,34.06836
12.09807,50.20837
109.02918,37.64052
-0.31101,44.07331
126.47833,35.28930
13.44043,43.49588
89.02584,44.18529
130.69169,33.61615
21.78002,48.69418
114.45725,23.45115
9.08043,53.89385
45.11980,39.43349
136.32211,35.31251
7.17330,52.45934
-2.47068,51.57530
20.80128,39.62771
-78.22542,34.30771
126.43811,34.55113
-72.22996,42.61856
140.35496,37.78116
126.36211,36.95138
11.21405,51.81981
79.11632,39.77181
130.90102,31.64658
1.35153,52.74872
140.44781,36.15797
-0.32781,44.04607
106.60705,39.09729
119.76281,28.00749
144.29914,43.97709
11.82236,53.34411
139.99385,36.93312
-45.56803,-20.29683
55.80623,-21.16431
140.01401,37.03104
107.30115,40.50909
-70.01959,-26.38010
114.18741,25.06259
11.79507,51.88737
-97.16438,30.02085
78.43277,21.15642
5.84069,43.54077
112.01722,38.26132
-78.03837,38.00259
5.30649,51.99178
120.25467,22.77525
106.82300,11.43048
8.81893,40.14287
88.43168,22.74526
-2.93476,40.07137
-3.42150,39.95060
133.87675,35.47278
75.99928,17.56120
-72.19179,42.16778
114.39612,39.88434
78.46573,14.11202
0.06680,52.16564
112.60662,24.98456
21.55985,47.02354
-76.16221,36.69687
99.35562,18.16415
22.63327,63.49086
140.72447,36.71741
103.29973,23.61351
1.25116,52.54920
-1.18418,42.05013
32.69034,24.41243
111.46328,21.58439
140.86829,38.46283
140.42624,40.18648
69.31480,23.38534
1.51195,42.01591
139.50186,36.37763
12.86303,51.81695
-115.54672,32.80290
100.53520,41.87194
104.96493,25.59560
13.66175,-15.28175
105.62325,26.84276
34.61028,31.39041
120.61073,40.95564
-77.91307,34.53506
15.87060,40.73062
-75.30984,39.61255
140.25185,35.95753
14.90630,47.26922
130.86030,-12.39990
74.95581,31.96135
-0.25685,44.79463
126.34661,35.19765
118.09990,31.87042
20.83582,48.18305
113.21599,34.23899
-5.90058,36.55056
127.95783,35.89840
-119.37815,35.39087
-77.29066,35.81553
126.60403,35.02703
86.18663,42.09378
111.70898,32.25658
105.30001,37.63621
26.22521,40.96273
11.96072,52.44528
9.58544,51.58554
121.39237,29.96646
17.99708,40.31023
115.49065,32.58852
114.85323,38.93067
36.17957,36.08707
-7.91636,38.53385
130.46729,32.10666
12.45389,52.85737
14.59954,41.51203
13.10998,51.15662
-77.94665,34.79863
23.24852,38.10295
13.32779,49.41574
111.22206,39.23135
111.84517,39.33983
140.10412,35.31143
-101.19525,36.86728
134.68845,33.94528
37.14334,38.31703
78.52029,25.32073
-89.35086,35.22284
140.06978,36.45249
117.52577,30.78842
114.00672,36.28429
-69.96743,-26.58444
-120.30332,35.86136
25.61436,44.34245
78.44876,9.80522
18.20807,40.28954
-90.35255,42.96920
127.67327,36.48462
126.38809,47.02367
114.32903,37.32554
116.82273,28.79555
-80.68455,33.32046
75.13334,24.68434
14.13190,51.46862
115.43667,33.19702
-78.70657,43.12282
13.98548,51.54205
-94.30536,45.07274
115.60404,37.18774
0.17293,53.09767
114.26805,33.15808
134.73345,34.19569
121.83964,43.97733
-1.15996,53.62172
6.76643,53.17727
34.60049,31.31025
-101.91959,32.72304
77.80669,27.38692
75.75360,15.79054
10.33362,53.19043
115.33226,27.77171
121.03370,36.74174
-45.80341,-22.54633
77.07357,15.16672
99.59965,16.63588
-82.72205,31.72324
112.32261,39.91597
11.06057,42.86081
100.59970,26.26575
23.68910,38.31366
77.70176,43.90649
127.67298,36.48569
131.52551,33.39261
1.34911,52.74922
110.63097,34.75745
-121.11465,38.34775
118.52727,28.51069
10.66401,51.10691
12.24117,49.29032
-72.06914,42.46828
19.99860,53.34198
126.68992,35.46132
101.42419,26.64289
-97.45032,30.41003
-69.50072,-20.80761
140.03305,39.82999
130.76996,31.81223
118.33164,35.85839
146.07203,-34.65446
76.25564,16.96924
35.88277,36.84037
8.91668,54.58465
37.87852,37.71928
73.24779,28.30636
0.41979,51.47304
-0.89794,40.71110
15.59747,41.85078
14.53287,50.67039
102.66640,24.49963
-5.65239,36.85276
22.35278,50.75038
7.25413,50.28713
-74.18572,43.00560
111.63629,22.06374
37.04659,39.62991
-44.95521,-21.26973
126.83298,34.34884
15.39274,53.18056
103.14504,27.06931
140.03622,36.22954
114.00658,35.87105
-117.00055,44.15051
114.84244,40.32923
75.66949,17.93609
106.65540,39.13738
127.67803,36.81312
-114.67759,33.62475
-107.99444,38.65444
13.58329,58.37532
8.96383,48.37061
117.52038,38.89963
6.87596,53.09352
72.27242,27.45650
12.45699,52.93706
114.25914,37.00713
140.30568,35.68227
-2.81256,40.61534
-92.97690,44.54115
-4.27767,50.75253
126.97672,34.65794
112.49794,29.32204
113.86933,36.71720
140.06769,36.33325
-68.67925,44.95075
126.57255,36.44167
75.50415,16.92127
115.94549,31.76630
140.44839,37.52846
116.58953,36.22796
11.53766,50.99675
-5.61028,41.51663
112.27175,32.32495
22.69156,40.79167
-78.08245,35.01039
102.20558,36.07887
9.38759,54.72744
113.53057,38.09053
141.08853,38.67066
115.88965,31.44546
118.93998,36.55219
11.03193,48.52091
12.81092,52.57320
136.77840,36.98074
-83.56086,30.12210
99.70003,13.10715
31.86180,37.95914
-78.98851,36.28808
116.71492,36.42385
114.97355,31.10092
12.84122,43.65198
119.00696,35.00914
78.12260,10.69495
115.71526,28.37001
36.21209,32.36999
118.78623,36.29641
-88.83318,19.91257
114.84736,40.29910
115.56387,37.47911
120.67936,15.16643
79.96954,14.06546
17.51582,48.65731
22.53551,40.48202
-43.34436,-13.31867
13.60019,54.00170
35.05815,31.99951
141.26775,40.90001
105.61694,25.59213
11.25593,45.02665
114.10518,38.06465
-95.97713,29.53748
114.81582,26.71204
0.29671,52.28713
-83.86678,40.18743
118.83444,31.10155
79.58785,28.54107
120.27637,22.86148
131.10877,33.19699
140.47217,36.57522
141.17539,40.72675
7.25850,47.79959
23.47265,49.96052
105.80035,26.82339
-105.65497,36.47299
108.89449,19.13743
120.43466,41.65367
113.89925,31.70511
-2.92999,53.77553
-80.57444,27.59499
114.94577,32.80389
27.16740,43.62205
10.99075,54.36100
114.73962,39.41531
8.85275,51.29138
-81.50553,35.25760
131.26689,32.05282
139.89896,36.75739
110.49158,19.73400
128.47827,35.48914
72.12567,26.97179
141.69560,42.63675
113.99971,36.08844
5.46340,44.00408
134.36989,34.99229
134.17758,35.46804
4.57445,43.91886
111.64737,32.59508
103.87069,25.64267
-43.52324,-16.01846
14.14417,51.24768
138.78427,36.41476
126.23544,36.89647
15.22911,48.21146
133.73379,34.80209
94.47491,40.11173
14.17088,52.65496
19.68595,48.29568
102.01122,13.90028
140.13862,36.97755
139.72174,36.48123
88.43760,44.26864
140.17061,36.37698
-81.14836,32.88487
141.65274,42.76697
6.72470,51.82596
-57.81577,-31.41192
111.94984,31.79788
136.85244,36.91928
135.38482,34.49408
27.83410,39.49079
34.97584,38.39202
140.83370,42.47858
132.26084,34.41642
140.89519,37.75503
118.79352,36.29634
-72.98916,41.89230
-88.31835,38.08091
111.63083,32.61228
15.34056,49.51289
16.80701,40.45892
128.06619,38.21580
119.02400,36.24104
108.28309,37.34293
77.12775,16.13446
14.61162,42.05667
107.50372,25.62253
-97.84738,35.26576
-83.67140,33.67152
108.97399,22.06987
57.70419,-20.23134
-80.92020,46.68256
126.23049,35.03669
113.86794,35.54259
117.06012,33.68906
118.12424,31.59461
9.60486,49.39500
115.28840,28.03231
9.14620,52.26804
-2.67825,39.99563
166.03838,-21.85596
117.26018,31.10815
101.66777,26.19087
20.00503,53.50713
-81.56296,28.37375
5.98176,43.96626
13.83630,42.06887
113.52094,38.19750
112.76082,28.51889
118.16375,35.73588
104.21301,26.72021
108.95684,19.28782
11.53612,51.53923
78.28941,18.14569
36.05402,32.45481
130.18300,33.15260
14.65960,42.10117
77.48298,16.65077
76.27177,17.94127
118.91216,37.16914
111.59844,29.77776
121.31425,30.34540
77.48122,15.67035
11.00723,43.21578
112.03473,24.00886
119.98405,32.27052
9.26718,54.94578
77.10202,12.69876
-91.32209,30.46745
11.24725,50.97443
113.94794,27.62015
-84.02280,31.87594
130.42234,32.23562
-158.18656,21.45462
3.14782,39.73256
37.01349,39.86751
-99.85452,31.43144
119.81559,33.09602
2.84442,41.89664
105.52719,25.75352
117.00302,33.89160
116.87457,38.94860
-3.71570,37.31067
71.87565,23.72122
114.99071,32.76803
-0.61708,41.44345
5.90562,45.26063
119.05093,36.17251
115.50836,41.40444
77.35757,13.82931
35.84754,31.20871
138.35086,36.28152
-96.50258,46.96934
12.24678,52.46426
72.59942,27.62849
1.95791,43.41439
29.37128,37.87782
105.17227,37.62532
115.56009,37.23641
10.56347,51.31650
11.93878,48.66274
11.24074,48.72210
110.22169,22.12333
140.54402,35.97779
-6.70881,39.85215
117.85489,33.78946
115.77066,31.63885
-89.36910,35.06284
111.24371,36.96307
10.77159,48.83696
-122.28909,45.45851
8.93414,56.72215
110.46362,34.08599
127.75241,34.76065
120.68913,18.45419
-9.32863,27.90149
105.33325,25.94771
9.78465,50.59636
37.26828,38.33129
-91.18128,35.67226
-0.85383,43.95389
11.34339,45.37766
141.37179,40.57643
12.70349,51.47397
9.57344,45.04073
22.14571,39.45693
115.46363,25.64659
-88.33409,38.07272
102.22924,36.42101
6.63470,52.44285
-74.10198,41.88560
126.78701,36.46875
-82.61431,32.39736
115.50961,40.74005
126.58353,36.19142
115.75550,24.18993
8.81831,52.43440
140.05949,41.45185
-72.16188,42.57008
19.28767,52.84695
-118.41935,34.82249
105.78533,26.84202
115.02454,29.82782
6.58411,52.71133
-77.10649,35.85489
-89.79528,13.57842
128.32706,35.83991
105.33281,25.91077
-87.33196,13.40684
5.51807,50.92761
114.80696,37.39830
100.88541,13.75174
111.02000,41.27991
112.57214,24.94154
111.18023,38.48657
22.39736,40.57356
17.70302,51.32253
71.97944,24.35986
117.05156,34.92242
77.20698,17.67429
49.73739,36.13823
75.93878,18.18359
113.34545,37.96049
-100.16074,32.09855
110.28534,36.84517
107.39982,16.60887
99.73628,12.80863
32.21393,39.64919
102.83483,16.82837
116.59935,41.64157
-4.63119,41.54394
-82.19275,30.29909
141.10890,39.08039
140.53924,36.23991
10.86532,49.68310
71.97929,24.37739
10.23711,49.11870
140.96317,37.18890
102.02655,24.60443
-5.88472,37.23499
12.96439,52.49080
121.64853,39.82214
-120.13855,36.19747
116.62439,33.43193
33.66049,38.93162
121.61810,31.93631
71.83822,21.50769
140.80320,37.30687
17.41505,51.95012
29.43864,37.43870
-5.19181,50.28932
-4.94846,41.97874
114.88328,27.43726
120.16448,23.31402
112.86683,40.00516
-73.15755,43.98838
25.30568,44.52876
118.61181,32.82079
43.91261,40.36183
10.63333,45.08227
8.68102,56.75488
139.86787,36.77013
101.79884,25.82120
120.39835,41.34051
34.78006,36.90506
117.69733,41.10591
77.64724,16.96476
8.96412,53.25933
25.84868,44.67372
14.62709,51.65582
112.60397,24.98285
17.46071,49.34416
-2.71607,56.57405
135.16377,35.24425
-95.37141,33.46066
22.93351,54.05300
134.14059,34.86967
5.69593,52.42198
76.16250,16.25586
31.83322,37.44435
78.13287,17.93213
105.95025,37.04972
127.24588,35.20628
113.37909,36.10382
128.01735,37.42067
128.35506,35.42617
141.09747,41.78457
118.34055,35.47994
14.25422,51.44791
15.34406,52.70516
112.61701,39.36982
12.30716,48.97066
-40.00464,-8.98237
105.10489,26.94302
12.03285,44.80042
131.69904,33.41151
-119.71705,34.89249
-0.09243,52.93269
140.37042,36.08383
115.37996,36.23740
-72.21951,42.27924
9.31334,49.42698
9.46283,56.87674
77.80393,10.19180
75.88445,28.85021
59.78681,32.62366
9.46313,53.67955
10.01666,51.85870
-80.42616,-0.50962
-93.73346,45.18384
-80.52349,35.66861
-43.34894,-15.87880
134.09216,34.80811
110.18068,38.67133
11.57047,42.37822
-74.68479,45.10800
-74.51007,41.41111
114.46520,23.45831
91.71808,29.07381
126.65851,34.97941
132.56659,34.68242
76.06736,15.97290
-121.35409,42.20332
140.33826,36.59597
109.45198,28.93229
141.59079,40.47784
-4.17688,42.14805
129.15694,37.10222
78.08445,10.73337
12.70519,42.80724
14.07600,42.28691
151.53238,-27.71371
21.17569,53.54655
113.03928,41.06914
81.79958,21.15951
14.64166,51.19000
26.88385,39.30322
2.14454,44.03062
-74.15435,40.44596
114.36319,39.91718
140.33345,37.22936
92.69890,11.62057
139.93559,36.97621
12.69696,48.92732
114.46667,23.47402
114.54253,23.43333
17.95934,40.60256
117.44973,30.83149
105.11019,26.94699
136.18895,36.14231
110.79492,24.67792
15.17110,37.06758
-82.34833,8.36853
118.97290,35.03122
79.97938,17.37100
-1.06262,37.80891
-0.46016,45.89802
17.29855,46.69721
144.61594,43.30135
126.31897,34.80677
71.46972,26.65604
116.24461,36.91476
15.58950,53.97233
148.21335,-41.29104
-5.19813,50.28927
128.03203,34.85554
-105.06116,39.97984
113.48119,38.18991
133.88598,34.73562
140.28272,35.95569
29.24156,48.50325
139.89539,36.76868
11.99673,42.40338
8.18666,51.82424
126.98471,44.43224
20.78026,50.11957
-84.14936,32.18206
9.98526,47.83459
99.50277,13.87266
130.92577,31.39156
21.92977,40.17127
-79.35411,34.71377
117.55555,28.18184
116.27099,37.89541
-85.07198,34.05815
12.26985,48.46449
-71.49198,42.08150
31.84808,37.43528
120.71124,22.12656
126.55771,35.39725
19.59294,46.88875
-69.92698,-26.31576
100.52356,25.38505
114.44104,30.26790
140.37006,35.84573
14.72981,51.92010
121.69064,29.01227
9.95530,51.04797
3.60868,46.81874
11.59717,51.29746
1.42927,43.56359
76.55910,14.10548
16.32172,40.27326
119.72860,28.88052
113.59790,38.17773
6.39100,52.16498
-92.68337,45.39211
11.45080,48.94748
74.56832,18.31617
141.08198,39.60845
118.79048,29.82342
119.05400,36.23370
-79.65358,34.92888
118.80086,37.83656
10.24893,45.18229
101.58078,26.68110
-76.56471,44.32227
9.62149,54.40948
-6.50777,54.95948
78.34264,14.94065
-69.30721,44.83912
35.46590,32.50550
-80.26354,33.13146
32.72935,23.30429
-65.64075,18.28033
101.52759,27.63425
116.11587,22.95166
127.44700,34.92567
109.66235,38.10060
17.83617,40.62284
12.46386,48.87360
79.55600,18.52050
33.22378,39.13531
116.18387,36.85759
13.41336,46.05434
140.43645,36.18151
4.75913,43.93117
-80.29031,35.75136
139.92370,36.91565
-52.99528,5.38400
-44.32023,-16.75304
109.90328,20.68424
13.37341,54.04834
130.45477,31.89972
121.88225,31.82727
108.93303,19.28555
30.43319,39.63281
115.61170,37.22555
115.36725,40.56044
105.62594,37.02255
140.36124,36.27614
24.33049,46.77200
-118.27434,34.65631
-78.62804,35.52568
119.76611,36.24944
115.49531,35.63478
114.96522,23.05363
12.13698,48.75179
8.34596,45.39385
-115.26828,33.70347
109.75583,35.12270
109.96421,32.32873
2.78270,42.66529
105.29129,25.94537
124.13666,42.52727
12.83034,48.89131
-0.25716,53.74129
109.55843,23.56063
28.09228,39.70598
115.73706,24.23166
108.86304,11.51844
139.94983,36.27632
111.49460,21.68580
15.15952,37.18760
-72.02113,42.13631
140.10169,37.10142
-77.18097,37.38207
23.29512,54.09160
74.55002,16.44799
20.80215,46.30891
34.80680,40.53000
126.96399,44.44977
117.30185,31.03135
113.94192,40.16733
117.33124,35.82087
-78.20402,35.12192
-114.92857,36.03246
-76.97363,44.33587
-75.70016,44.63571
141.04505,39.23841
18.20732,52.25009
119.00024,36.13758
144.66232,43.02149
134.76037,34.90692
-1.79754,51.64116
-2.72274,52.63524
119.73176,33.80347
112.10380,23.31487
12.18760,48.86110
8.44704,51.91929
15.43099,53.18442
-93.54975,44.21294
116.92495,28.32778
5.44866,44.13766
102.67915,26.59251
121.71402,32.04211
2.15004,44.03064
-64.71655,46.37732
13.79209,50.66702
-81.82471,32.50927
4.91818,44.15972
113.99004,31.53771
-112.68876,30.81430
112.30912,25.97624
18.19097,40.24038
4.88263,46.60671
136.83094,36.99335
173.42994,-41.60838
120.31128,40.99773
-118.37130,34.83578
16.53565,53.24033
-2.82252,40.62307
112.17323,37.60043
-69.35788,44.59665
24.96656,41.02059
53.46960,52.83118
113.99289,36.78844
22.33196,39.62701
2.06212,42.47026
115.27721,39.31510
131.27720,47.12291
-73.80804,43.09639
-120.52009,37.13746
17.49905,45.96901
127.47993,37.11004
-1.15449,39.47502
131.22821,33.31708
17.69878,54.61971
113.08113,33.34981
17.79824,54.68437
10.10360,49.72023
-8.06125,33.20175
118.73077,28.87927
10.27537,44.96323
117.54526,28.26889
77.04087,23.02967
35.75269,39.60592
120.25617,28.83737
10.30212,44.96586
77.36833,17.92425
-1.95619,52.12718
117.63123,38.10781
114.85417,38.91802
107.19891,22.44199
126.61430,36.24371
113.04879,37.07106
106.45988,11.34728
125.58817,47.28099
9.00673,52.37650
116.31477,30.40518
114.17802,36.19911
141.71339,42.86699
12.80568,43.74136
-102.21860,30.98528
-72.05049,42.24836
131.54384,32.22790
16.19151,50.75695
-76.68310,38.83900
30.05606,38.03918
-121.32548,38.29901
-95.35860,33.45365
111.69605,21.93766
108.83777,23.42211
118.48501,32.88042
-71.44695,42.67118
103.26618,25.04296
138.75919,35.74744
26.08320,45.07781
80.06564,26.74354
136.46044,34.91375
17.82532,40.38606
78.67083,18.30433
122.97310,45.87148
0.18643,52.74878
102.56385,26.06551
28.43522,37.72824
12.82152,43.70744
85.98147,26.93772
77.83349,8.93752
22.32262,47.96863
9.47566,52.36942
74.97387,16.02801
10.48565,51.48267
92.76042,26.14433
114.37404,37.18973
75.87166,28.94332
4.57638,51.68909
12.75163,48.14754
13.65565,41.61670
35.50130,32.50907
103.65636,27.05991
-120.38336,36.61329
2.54950,46.55761
-69.74436,-20.24873
127.44917,34.69089
11.57556,42.37590
-6.99864,39.64737
-97.46714,30.42922
128.92098,35.90644
76.33641,18.50902
-69.73619,44.79406
108.64623,19.26533
-112.91924,33.33890
74.77922,18.15632
-0.74115,51.83763
111.68379,21.94359
22.28789,52.79829
114.99991,37.34303
137.26926,34.71351
-114.68279,33.62156
2.40508,43.21948
114.64180,41.43536
139.94105,36.22896
-81.12222,28.99937
127.96270,36.35184
18.20510,46.05689
114.04255,38.91880
115.07623,30.42459
-2.28171,37.30900
14.69028,51.47681
116.74200,29.37053
-79.29981,34.54413
132.12476,33.88477
115.50676,32.54113
11.71912,50.36535
115.73906,24.20180
109.06787,21.74924
134.80414,35.25597
-75.21297,39.84279
119.91731,33.88579
-97.46185,30.41850
140.08240,36.88581
100.35621,25.78321
75.60251,16.99135
-80.96291,42.98369
103.62891,26.58247
74.65550,54.18819
2.91321,42.60082
121.78552,31.91263
127.41315,35.43943
131.23533,32.96243
105.57928,25.58569
103.25607,38.61593
-6.70890,37.30945
140.22828,35.92642
111.71867,35.29840
102.73458,35.96649
-94.00866,44.67440
9.20513,55.69714
-3.88141,50.74564
113.36272,36.12819
116.83861,41.50376
75.19537,15.02718
-77.15290,36.62632
142.18125,-34.39626
-2.47216,51.57356
3.59832,46.83231
80.78434,41.48693
111.23508,36.96469
14.59068,49.34862
143.36405,44.32868
14.09431,51.31287
78.55762,14.33706
105.35077,25.91106
113.52727,38.03936
5.92788,43.61188
141.79793,42.76619
111.21150,37.80631
128.76425,35.81871
35.61232,23.12765
-83.06337,39.51166
133.25981,34.39523
33.11233,37.51957
118.15019,33.24781
101.99884,13.89332
140.21453,37.18707
139.23988,36.73236
-84.55659,32.77482
34.44808,40.69813
5.11729,52.27135
-38.29251,-6.85745
75.51581,29.79091
-80.91962,46.68005
5.81779,43.27667
115.29940,41.18105
110.44679,38.98328
-49.03271,-5.22308
113.42728,37.67912
27.49772,44.80435
71.83562,21.51175
-71.24276,-32.85032
73.05557,23.21891
104.28931,23.24807
72.27091,27.33044
27.82060,44.89719
11.14135,48.57578
10.96727,51.77092
82.36036,25.10069
132.05616,34.86234
-81.91193,27.88121
106.29360,25.92040
5.35409,45.35754
21.68134,39.67074
11.31588,49.07719
110.11174,20.40194
-76.01314,38.74506
-121.65003,39.65165
114.37357,37.19651
-75.93031,42.45761
-8.12731,38.03359
107.09290,17.04914
103.23221,37.75726
-102.26955,31.01303
122.19535,40.57614
115.71677,28.37560
103.16284,37.08334
122.10055,42.32842
-79.76315,36.27198
35.06259,40.17209
121.11456,43.81837
12.74038,49.82676
108.65656,15.24149
144.28546,43.16580
105.48133,25.83195
117.24822,32.31606
113.05991,37.05846
14.09129,53.48643
6.76792,53.17202
76.13424,14.95048
106.83913,39.76023
131.56477,33.39399
31.05470,39.39487
114.46985,23.46777
140.77528,43.19862
81.89200,21.54213
127.70072,38.16808
140.29788,35.96025
30.45923,37.20294
106.78864,23.75907
95.75596,40.70507
25.52613,58.34664
21.87401,40.76304
-43.88398,-19.36576
114.76387,38.89404
105.51015,25.37344
114.47432,23.48129
75.99935,28.10077
2.91609,42.59475
-121.10679,38.34414
103.75354,26.88887
111.78291,40.69081
113.35840,29.21140
140.13517,36.49586
134.11722,34.95321
18.14811,46.40331
126.71715,34.67105
11.45126,51.58504
21.97799,48.55007
0.29702,52.17660
-118.08744,34.66212
140.42083,36.75665
128.31526,36.51217
-4.98117,51.77160
113.95258,27.61861
-70.72613,41.79113
112.87565,33.85681
114.95951,41.56917
105.31642,25.62236
-120.31357,35.86661
128.12714,35.36890
33.93104,44.95483
12.45458,52.85810
121.12105,30.29068
104.28722,26.76178
116.11551,37.33602
-77.86745,35.80218
18.17520,40.21071
77.86445,16.44306
-3.71216,37.29569
113.63100,32.48023
101.70006,26.09456
114.13764,37.94798
109.99105,31.11366
23.45101,54.61736
20.58936,39.30964
32.68568,38.32450
22.86152,43.69474
106.07481,37.65023
-120.47452,36.72458
-70.26530,-27.52992
-71.13399,-31.62955
-76.21950,39.44593
76.09368,28.87049
33.42416,35.12612
109.09093,11.88898
140.32114,37.73781
32.55821,46.72174
12.76828,48.21249
38.61836,38.84223
35.14385,32.96634
126.09321,45.60140
-87.59205,40.15227
-75.66138,43.99556
119.04178,36.96858
125.24988,46.29622
102.10842,26.23171
73.87492,24.64823
6.61490,50.01528
-71.64495,42.11683
112.15342,21.84865
14.51078,48.08823
21.09893,-28.54377
-80.57433,27.54318
11.91381,48.49704
100.13310,14.73959
108.06710,34.71464
99.52110,14.45997
114.12208,35.68747
109.88494,37.16364
-87.44819,34.47076
114.64984,41.35668
118.94116,37.64336
-118.42253,34.78625
140.25251,37.19116
24.95452,44.00152
127.36603,35.97911
114.45868,23.46219
121.41803,29.99193
0.17852,53.09994
140.28742,36.07259
117.43656,35.46704
-75.53131,39.73690
144.17324,42.99205
104.02274,27.13916
17.87783,40.53513
99.99675,26.12196
114.65317,41.44902
0.15472,52.63929
14.61527,51.95321
11.99063,52.72403
1.11616,52.68997
8.97726,39.21465
15.94885,40.71598
140.73774,36.84002
115.67079,36.48206
78.29873,10.70601
116.45021,37.24562
-102.24146,30.98403
135.28732,35.33248
120.74062,21.95664
-119.27773,35.40721
99.55918,16.68208
112.91579,33.65736
75.98922,17.55151
7.79848,53.67718
105.53464,37.29985
-80.28916,35.75516
13.12524,53.33194
112.54227,24.69391
113.61366,31.91394
113.67349,31.35577
117.30838,30.61382
-71.81769,-16.57584
103.04892,17.80855
-83.21534,39.23871
76.32203,17.90740
26.41007,42.46231
0.66454,44.16998
46.67711,47.93959
-96.09999,29.44080
-0.69336,5.37187
-77.58210,42.02727
100.37636,26.12959
117.65858,40.99482
102.67344,27.46444
113.62711,38.15990
42.42040,38.67505
9.19785,55.70454
-1.14428,37.72178
114.14899,37.93935
77.37649,12.39856
-92.63650,44.55289
-77.86321,35.43923
76.99343,17.50887
60.72247,29.48283
-77.10980,35.85038
114.70806,41.41412
104.86942,36.28307
-5.77230,41.59226
-80.91255,32.70923
7.70970,49.79960
14.64525,36.99732
135.43451,33.68496
118.46648,33.80612
-6.46599,38.95566
75.70474,15.49120
-119.80831,35.69643
-1.36200,52.62342
-5.89078,37.26195
136.12573,36.20178
140.58723,36.68101
140.30874,36.00853
-3.19777,40.77404
114.15169,37.94130
-81.59299,31.90403
12.35666,51.40246
36.25607,33.33485
141.15539,38.57258
112.97001,40.01480
140.08064,36.89855
84.04855,18.28256
77.74791,8.91145
-122.77175,45.26993
-77.57170,36.65099
113.56653,30.50005
130.39777,31.28597
-70.30679,44.05101
73.24962,28.30172
10.74716,47.95009
135.38448,35.12677
98.98750,25.05110
100.10592,24.48383
-71.27723,-32.45454
144.76580,43.41099
114.87669,37.23216
2.73092,41.90947
-2.13615,47.30483
117.55709,34.94025
112.79140,34.01439
70.62652,23.36510
114.43028,35.50516
-76.73697,41.23279
12.51156,52.64003
-87.56989,13.52608
-3.14640,56.14885
21.00658,48.68679
-81.75753,27.32869
18.22032,40.28524
-77.16247,35.90360
136.44386,34.93796
117.74772,34.79485
13.10574,41.74058
10.06350,50.96729
37.99579,37.44580
15.95820,52.48069
114.47889,25.24310
114.35610,40.04646
-71.55583,-34.45736
115.27491,36.26420
6.61655,52.11989
141.48073,40.54807
76.19799,12.75679
106.25426,26.74170
102.93086,23.74794
-78.18217,35.89136
114.65316,41.44237
115.27138,36.24671
98.00287,24.06300
35.72999,37.50646
115.80989,40.93884
5.52258,51.64260
27.10436,38.89455
0.40029,51.93973
113.02846,25.06319
10.23106,49.69699
-70.72587,41.79995
140.10469,36.51243
8.45928,49.86133
22.12629,38.09069
12.56958,53.55068
34.36684,47.60815
19.72394,54.34290
12.60267,47.87725
110.34741,21.43767
120.92240,32.76904
12.57030,48.54531
12.97326,55.86293
116.32598,30.23868
27.43849,39.09541
-118.54359,34.84589
142.76564,-34.69584
27.19867,42.59522
-73.60084,42.91377
13.84593,42.14598
15.87157,49.09307
106.22382,11.51797
-1.31465,38.89530
